2.61078125	9.304492273278823	2.2782722500000006
2.468375	18.185864919197975	3.6006400000000007
2.3407004310344828			29.89421313399494	4.5007
2.2255840163934426			47.396177		11.724
2.121259765625				72.90576532417822	8.580714000000016
2.0262779850746266			120.91656424681318	8.715709500000015
1.9394375				256.425007		13.046
1.859734589041096			8799.627904302775	348.97740071154726
1.718488924050633			-323.0475200349644	587.0788357323152
1.6556173780487806			-150.47377102058104	246.57059130498635
1.5971838235294118			-94.19534391313341	149.16368330911777
1.5427343749999998			-64.32496554957861	105.87781380002716
1.491875				-31.023721449725826	0.03899996833333333
