8.596338412496193371e+01 0.000000000000000000e+00 1.000024629161664365e+02 7.426919111671416829e+00
8.590654011374775223e+01 1.000000000000000056e-01 9.999999999996603606e+01 7.426951787483659473e+00
8.874529393189655480e+01 -4.896666666666667389e+00 1.000000000005508838e+02 7.424793164348217900e+00
9.158675627071050940e+01 -9.893333333333334423e+00 1.000000000010230110e+02 7.422549151897976927e+00
9.443092713059839127e+01 -1.489000000000000057e+01 1.000000000001009965e+02 7.420215299511139229e+00
9.727780651132388812e+01 -1.988666666666666671e+01 9.999999999890118829e+01 7.417786834957866837e+00
1.001273944130665257e+02 -2.488333333333333286e+01 1.000000000015542554e+02 7.415258683173744814e+00
1.029796908355396710e+02 -2.987999999999999901e+01 1.000000000002885230e+02 7.412625417010871409e+00
1.058346957789793947e+02 -3.487666666666666515e+01 1.000000000001885923e+02 7.409881250084515258e+00
1.086924092431845139e+02 -3.987333333333333485e+01 1.000000000010217462e+02 7.407019979224525486e+00
1.115528312285537993e+02 -4.487000000000000455e+01 9.999999999917466198e+01 7.404034997790273742e+00
1.144159617345025595e+02 -4.986666666666667425e+01 1.000000000004192486e+02 7.400919170825272175e+00
1.172818007613013691e+02 -5.486333333333334394e+01 9.999999999967846520e+01 7.397664901372325907e+00
1.201503483090878888e+02 -5.986000000000001364e+01 9.999999999883017665e+01 7.394264022137509329e+00
1.230216043775784982e+02 -6.485666666666668334e+01 1.000000000005084928e+02 7.390707735608264883e+00
1.258955689670682858e+02 -6.985333333333335304e+01 9.999999999765263681e+01 7.386986621229864269e+00
1.287722420774769319e+02 -7.485000000000002274e+01 9.999999999999717204e+01 7.383090500027236658e+00
1.316516237083282874e+02 -7.984666666666669244e+01 1.000000000004245067e+02 7.379008393390622977e+00
1.345337138604727727e+02 -8.484333333333336213e+01 1.000000000025759022e+02 7.374728526570320852e+00
1.374185125329460107e+02 -8.984000000000003183e+01 1.000000000013755965e+02 7.370238075071778638e+00
1.403060197263400823e+02 -9.483666666666670153e+01 1.000000000012520758e+02 7.365523259640589515e+00
1.431962354405554834e+02 -9.983333333333337123e+01 9.999999999954123098e+01 7.360569121612893007e+00
1.460891596754579496e+02 -1.048300000000000409e+02 1.000000000001896581e+02 7.355359433944902214e+00
1.489847924311043528e+02 -1.098266666666667106e+02 9.999999999987412025e+01 7.349876600833205487e+00
1.518831337075436352e+02 -1.148233333333333803e+02 1.000000000007661924e+02 7.344101488462262850e+00
1.547841835044036998e+02 -1.198200000000000500e+02 1.000000000007891572e+02 7.338013239526724796e+00
1.576879418221469678e+02 -1.248166666666667197e+02 9.999999999978595611e+01 7.331589180045069654e+00
