1.774222860538293389e+02 0.000000000000000000e+00 1.000023356634452796e+02 7.361926175508251013e+00
1.773282503684713447e+02 1.000000000000000056e-01 1.000000000001294751e+02 7.361922556424963737e+00
1.927903510743741720e+02 -1.639499999999999602e+01 1.000000000004054215e+02 7.360999398464036503e+00
2.081851669334653820e+02 -3.288999999999999346e+01 9.999999999854641430e+01 7.360029052928874549e+00
2.235126979447104247e+02 -4.938499999999999091e+01 9.999999999879288737e+01 7.359008092537128398e+00
2.387729441083382085e+02 -6.587999999999999545e+01 1.000000000001671907e+02 7.357932807101102313e+00
2.539659054246321546e+02 -8.237500000000000000e+01 9.999999999997140776e+01 7.356799136738290557e+00
2.690915818938469215e+02 -9.887000000000000455e+01 1.000000000008855068e+02 7.355602623107659888e+00
2.841499735153128086e+02 -1.153650000000000091e+02 1.000000000006712497e+02 7.354338344541382355e+00
2.991410802895863981e+02 -1.318600000000000136e+02 9.999999999946389551e+01 7.353000915699461792e+00
3.140649022162525625e+02 -1.483550000000000182e+02 9.999999999542521323e+01 7.351584367648391627e+00
3.289214392957035784e+02 -1.648500000000000227e+02 9.999999999838635745e+01 7.350082116793076992e+00
3.437106915278204156e+02 -1.813450000000000273e+02 1.000000000003798846e+02 7.348486869989557135e+00
3.584326589120565245e+02 -1.978400000000000318e+02 9.999999999990507149e+01 7.346790506726700976e+00
3.730873414491242102e+02 -2.143350000000000364e+02 9.999999999991659649e+01 7.344984031631730304e+00
3.876747391387588095e+02 -2.308300000000000409e+02 1.000000000005344276e+02 7.343057375205257920e+00
4.021948519809012055e+02 -2.473250000000000455e+02 1.000000000033806202e+02 7.340999280963663942e+00
4.166476799752384750e+02 -2.638200000000000500e+02 9.999999999787374350e+01 7.338797125596920878e+00
4.310332231224625730e+02 -2.803150000000000546e+02 9.999999999940345674e+01 7.336436732284997930e+00
4.453514814222564837e+02 -2.968100000000000591e+02 1.000000000020116033e+02 7.333902086162133571e+00
