1.118898836659129011e+05 -6.516520084883212771e-01 1.000000000036302481e+02 7.536745009464109302e+00
1.122058180405738240e+05 -4.427416449302661761e+01 9.999999999927860017e+01 7.536491845191248373e+00
1.125204777606733696e+05 -8.789667697756490838e+01 9.999999999877788071e+01 7.536236301836385820e+00
1.128338628261679114e+05 -1.315191894621031850e+02 9.999999999981199039e+01 7.535978338880068961e+00
1.131459732371624559e+05 -1.751417019466414899e+02 1.000000000002998206e+02 7.535717945212175195e+00
1.134568089935675234e+05 -2.187642144311797949e+02 9.999999999863213418e+01 7.535455069409993101e+00
1.137663700953395455e+05 -2.623867269157180999e+02 9.999999999945538320e+01 7.535189663121984793e+00
1.140746565425832960e+05 -3.060092394002563765e+02 1.000000000000322302e+02 7.534921713409278965e+00
1.143816683352607797e+05 -3.496317518847946531e+02 9.999999999872699163e+01 7.534651177180200499e+00
1.146874054732934746e+05 -3.932542643693329865e+02 9.999999999888662217e+01 7.534377998023250811e+00
1.149918679567951040e+05 -4.368767768538712630e+02 1.000000000007004957e+02 7.534102160088521849e+00
1.152950557857580279e+05 -4.804992893384095964e+02 9.999999999904174786e+01 7.533823627799705491e+00
1.155969689600919082e+05 -5.241218018229478730e+02 9.999999999835036135e+01 7.533542338178772724e+00
1.158976074799249473e+05 -5.677443143074862064e+02 1.000000000018612241e+02 7.533258274636152052e+00
1.161969713450983691e+05 -6.113668267920244261e+02 1.000000000016428885e+02 7.532971369183851351e+00
1.164950605557659437e+05 -6.549893392765626459e+02 1.000000000014012187e+02 7.532681608922079164e+00
1.167918751117661159e+05 -6.986118517611010930e+02 9.999999999660951744e+01 7.532388919650985670e+00
1.170874150132364448e+05 -7.422343642456394264e+02 9.999999999649857330e+01 7.532093279251124152e+00
1.173816802601287200e+05 -7.858568767301776461e+02 9.999999999665344319e+01 7.531794635838033436e+00
1.176746708525116119e+05 -8.294793892147158658e+02 1.000000000001093383e+02 7.531492956249353554e+00
1.179663867902874772e+05 -8.731019016992541992e+02 9.999999999770244585e+01 7.531188180519610142e+00
1.182568280734441942e+05 -9.167244141837926463e+02 9.999999999810276563e+01 7.530880249421789685e+00
1.185459947020536056e+05 -9.603469266683308661e+02 1.000000000000071623e+02 7.530569132530801291e+00
1.188338866760287492e+05 -1.003969439152869086e+03 9.999999999244710125e+01 7.530254769204975496e+00
1.191205039955418179e+05 -1.047591951637407647e+03 9.999999999852248322e+01 7.529937128215036246e+00
1.194058466604345012e+05 -1.091214464121945866e+03 1.000000000006198491e+02 7.529616136632251155e+00
1.196899146707271429e+05 -1.134836976606484313e+03 1.000000000003941096e+02 7.529291744468640246e+00
1.199727080264522810e+05 -1.178459489091022306e+03 9.999999999914996351e+01 7.528963904421034137e+00
1.202542267276057682e+05 -1.222082001575560753e+03 1.000000000006086083e+02 7.528632556695401767e+00
1.205344707742068422e+05 -1.265704514060098973e+03 9.999999999937909934e+01 7.528297654648064885e+00
1.208134401662031742e+05 -1.309327026544637192e+03 1.000000000006885585e+02 7.527959122926222157e+00
1.210911349036075262e+05 -1.352949539029175639e+03 1.000000000008884484e+02 7.527616908674586327e+00
1.213675549864732457e+05 -1.396572051513713859e+03 1.000000000006199059e+02 7.527270965192736085e+00
1.216427004147759289e+05 -1.440194563998252306e+03 1.000000000023359377e+02 7.526921222248726728e+00
1.219165711884515622e+05 -1.483817076482790526e+03 1.000000000037322678e+02 7.526567602336526441e+00
1.221891673075480358e+05 -1.527439588967328746e+03 1.000000000023355824e+02 7.526210056272123694e+00
1.224604887721538253e+05 -1.571062101451867193e+03 9.999999999987825561e+01 7.525848540155701372e+00
1.227305355821373669e+05 -1.614684613936405412e+03 1.000000000003568772e+02 7.525482948105184811e+00
1.229993077375145222e+05 -1.658307126420943632e+03 9.999999999977892173e+01 7.525113219214010662e+00
1.232668052383598697e+05 -1.701929638905481852e+03 9.999999999903347714e+01 7.524739302997499379e+00
1.235330280845980451e+05 -1.745552151390020299e+03 9.999999999965510256e+01 7.524361105235335856e+00
1.237979762762664323e+05 -1.789174663874558746e+03 9.999999999966365749e+01 7.523978564870787089e+00
1.240616498133318964e+05 -1.832797176359096966e+03 1.000000000010804939e+02 7.523591595030674206e+00
1.243240486958786787e+05 -1.876419688843635186e+03 1.000000000015683241e+02 7.523200145646224968e+00
1.245851729238458502e+05 -1.920042201328173405e+03 1.000000000043642956e+02 7.522804117290490034e+00
1.248450224972126744e+05 -1.963664713812711852e+03 9.999999999957813657e+01 7.522403432722145844e+00
1.251035974160183832e+05 -2.007287226297249845e+03 1.000000000007759695e+02 7.521998008171011385e+00
1.253608976802579273e+05 -2.050909738781788292e+03 9.999999999775533865e+01 7.521587767600983909e+00
1.256169232898678310e+05 -2.094532251266326512e+03 9.999999999974100717e+01 7.521172596753489259e+00
1.258716742449586600e+05 -2.138154763750864731e+03 9.999999999833697473e+01 7.520752448319389494e+00
1.261251505454731960e+05 -2.181777276235402951e+03 9.999999999876746415e+01 7.520327209942776037e+00
1.263773521913589211e+05 -2.225399788719941625e+03 9.999999999961447372e+01 7.519896773218286867e+00
1.266282791827455367e+05 -2.269022301204479845e+03 1.000000000000623146e+02 7.519461085140825674e+00
1.268779315195172094e+05 -2.312644813689017610e+03 9.999999999947453944e+01 7.519020011796549774e+00
1.271263092016971059e+05 -2.356267326173556285e+03 1.000000000005280327e+02 7.518573458441202284e+00
1.273734122293124383e+05 -2.399889838658094504e+03 1.000000000008763408e+02 7.518121333644286253e+00
1.276192406023499789e+05 -2.443512351142632724e+03 9.999999999864375866e+01 7.517663529927527399e+00
1.278637943208306533e+05 -2.487134863627170944e+03 9.999999999958909314e+01 7.517199941756361525e+00
1.281070733847072843e+05 -2.530757376111709618e+03 9.999999999792591154e+01 7.516730448168511991e+00
1.283490777940595726e+05 -2.574379888596247838e+03 9.999999999897272573e+01 7.516254958804846176e+00
1.285898075487970636e+05 -2.618002401080785603e+03 1.000000000007539711e+02 7.515773328255445307e+00
1.288292626489483082e+05 -2.661624913565324277e+03 1.000000000001915339e+02 7.515285450129992384e+00
1.290674430945499626e+05 -2.705247426049862497e+03 9.999999999919012339e+01 7.514791213848842411e+00
1.293043488855637988e+05 -2.748869938534400717e+03 1.000000000001936513e+02 7.514290478268124573e+00
1.295399800220347679e+05 -2.792492451018939391e+03 1.000000000009830785e+02 7.513783133502909273e+00
1.297743365038799820e+05 -2.836114963503477611e+03 9.999999999927248950e+01 7.513269019200144783e+00
1.300074183311834786e+05 -2.879737475988015831e+03 1.000000000003549587e+02 7.512748026518557332e+00
1.302392255038908479e+05 -2.923359988472554051e+03 9.999999999865333677e+01 7.512220000749198157e+00
1.304697580220426171e+05 -2.966982500957092725e+03 1.000000000012959447e+02 7.511684808250206125e+00
1.306990158856070775e+05 -3.010605013441630490e+03 9.999999999973026377e+01 7.511142298006917351e+00
1.309269990945853497e+05 -3.054227525926168710e+03 1.000000000009745094e+02 7.510592313087161465e+00
1.311537076490087202e+05 -3.097850038410707384e+03 1.000000000012364438e+02 7.510034714937806832e+00
1.313791415488380298e+05 -3.141472550895245604e+03 9.999999999913416104e+01 7.509469329641316193e+00
1.316033007941189571e+05 -3.185095063379783824e+03 9.999999999948515494e+01 7.508896008009463330e+00
1.318261853848203900e+05 -3.228717575864322043e+03 1.000000000002726495e+02 7.508314571185866093e+00
