7.66262626e+00	0.00000000e+00+1.74754152e+00j
7.75252525e+00	0.00000000e+00+1.75457379e+00j
7.84242424e+00	0.00000000e+00+1.76155153e+00j
7.93232323e+00	0.00000000e+00+1.76847568e+00j
8.02222222e+00	0.00000000e+00+1.77534719e+00j
8.11212121e+00	0.00000000e+00+1.78216696e+00j
8.20202020e+00	0.00000000e+00+1.78893588e+00j
8.29191919e+00	0.00000000e+00+1.79565482e+00j
8.38181818e+00	0.00000000e+00+1.80232461e+00j
8.47171717e+00	0.00000000e+00+1.80894609e+00j
8.56161616e+00	0.00000000e+00+1.81552006e+00j
8.65151515e+00	0.00000000e+00+1.82204729e+00j
8.74141414e+00	0.00000000e+00+1.82852857e+00j
8.83131313e+00	0.00000000e+00+1.83496462e+00j
8.92121212e+00	0.00000000e+00+1.84135620e+00j
9.01111111e+00	0.00000000e+00+1.84770401e+00j
9.10101010e+00	0.00000000e+00+1.85400875e+00j
9.19090909e+00	0.00000000e+00+1.86027109e+00j
9.28080808e+00	0.00000000e+00+1.86649171e+00j
9.37070707e+00	0.00000000e+00+1.87267127e+00j
9.46060606e+00	0.00000000e+00+1.87881038e+00j
9.55050505e+00	0.00000000e+00+1.88490968e+00j
9.64040404e+00	0.00000000e+00+1.89096978e+00j
9.73030303e+00	0.00000000e+00+1.89699127e+00j
9.82020202e+00	0.00000000e+00+1.90297474e+00j
9.91010101e+00	0.00000000e+00+1.90892075e+00j
1.00000000e+01	0.00000000e+00+1.91482986e+00j
1.01000000e+01	0.00000000e+00+1.92136023e+00j
1.14040134e+01	0.00000000e+00+2.00271406e+00j
1.27080268e+01	0.00000000e+00+2.07790330e+00j
1.40120401e+01	0.00000000e+00+2.14797575e+00j
1.53160535e+01	0.00000000e+00+2.21373060e+00j
1.66200669e+01	0.00000000e+00+2.27578834e+00j
1.79240803e+01	0.00000000e+00+2.33463885e+00j
1.92280936e+01	0.00000000e+00+2.39067510e+00j
2.05321070e+01	0.00000000e+00+2.44421700e+00j
2.18361204e+01	0.00000000e+00+2.49552871e+00j
2.31401338e+01	0.00000000e+00+2.54483112e+00j
2.44441472e+01	0.00000000e+00+2.59231118e+00j
2.57481605e+01	0.00000000e+00+2.63812880e+00j
2.70521739e+01	0.00000000e+00+2.68242207e+00j
2.83561873e+01	0.00000000e+00+2.72531131e+00j
2.96602007e+01	0.00000000e+00+2.76690214e+00j
3.09642140e+01	0.00000000e+00+2.80728793e+00j
3.22682274e+01	0.00000000e+00+2.84655170e+00j
3.74842809e+01	0.00000000e+00+2.99376461e+00j
3.87882943e+01	0.00000000e+00+3.02839576e+00j
4.00923077e+01	0.00000000e+00+3.06225550e+00j
4.13963211e+01	0.00000000e+00+3.09538523e+00j
4.27003344e+01	0.00000000e+00+3.12782297e+00j
4.40043478e+01	0.00000000e+00+3.15960368e+00j
4.53083612e+01	0.00000000e+00+3.19075959e+00j
4.66123746e+01	0.00000000e+00+3.22132052e+00j
4.79163880e+01	0.00000000e+00+3.25131407e+00j
4.92204013e+01	0.00000000e+00+3.28076585e+00j
5.05244147e+01	0.00000000e+00+3.30969971e+00j
5.18284281e+01	0.00000000e+00+3.33813785e+00j
5.31324415e+01	0.00000000e+00+3.36610097e+00j
5.44364548e+01	0.00000000e+00+3.39360846e+00j
5.57404682e+01	0.00000000e+00+3.42067845e+00j
5.70444816e+01	0.00000000e+00+3.44732795e+00j
5.83484950e+01	0.00000000e+00+3.47357293e+00j
5.96525084e+01	0.00000000e+00+3.49942842e+00j
6.09565217e+01	0.00000000e+00+3.52490856e+00j
6.22605351e+01	0.00000000e+00+3.55002670e+00j
6.35645485e+01	0.00000000e+00+3.57479543e+00j
6.48685619e+01	0.00000000e+00+3.59922667e+00j
6.61725753e+01	0.00000000e+00+3.62333168e+00j
6.74765886e+01	0.00000000e+00+3.64712115e+00j
6.87806020e+01	0.00000000e+00+3.67060519e+00j
7.00846154e+01	0.00000000e+00+3.69379344e+00j
7.13886288e+01	0.00000000e+00+3.71669502e+00j
7.26926421e+01	0.00000000e+00+3.73931864e+00j
7.39966555e+01	0.00000000e+00+3.76167258e+00j
7.53006689e+01	0.00000000e+00+3.78376472e+00j
7.66046823e+01	0.00000000e+00+3.80560259e+00j
7.79086957e+01	0.00000000e+00+3.82719339e+00j
7.92127090e+01	0.00000000e+00+3.84854398e+00j
8.05167224e+01	0.00000000e+00+3.86966093e+00j
8.18207358e+01	0.00000000e+00+3.89055051e+00j
8.31247492e+01	0.00000000e+00+3.91121876e+00j
8.44287625e+01	0.00000000e+00+3.93167143e+00j
8.57327759e+01	0.00000000e+00+3.95191405e+00j
8.70367893e+01	0.00000000e+00+3.97195193e+00j
8.83408027e+01	0.00000000e+00+3.99179017e+00j
8.96448161e+01	0.00000000e+00+4.01143366e+00j
9.09488294e+01	0.00000000e+00+4.03088711e+00j
9.22528428e+01	0.00000000e+00+4.05015504e+00j
9.35568562e+01	0.00000000e+00+4.06924182e+00j
9.48608696e+01	0.00000000e+00+4.08815163e+00j
9.61648829e+01	0.00000000e+00+4.10688852e+00j
9.74688963e+01	0.00000000e+00+4.12545639e+00j
9.87729097e+01	0.00000000e+00+4.14385899e+00j
1.00076923e+02	0.00000000e+00+4.16209995e+00j
1.01380936e+02	0.00000000e+00+4.18018277e+00j
1.02684950e+02	0.00000000e+00+4.19811084e+00j
1.03988963e+02	0.00000000e+00+4.21588742e+00j
1.05292977e+02	0.00000000e+00+4.23351567e+00j
1.06596990e+02	0.00000000e+00+4.25099863e+00j
1.07901003e+02	0.00000000e+00+4.26833928e+00j
1.09205017e+02	0.00000000e+00+4.28554047e+00j
1.10509030e+02	0.00000000e+00+4.30260496e+00j
1.11813043e+02	0.00000000e+00+4.31953544e+00j
1.13117057e+02	0.00000000e+00+4.33633451e+00j
1.14421070e+02	0.00000000e+00+4.35300469e+00j
1.15725084e+02	0.00000000e+00+4.36954842e+00j
1.17029097e+02	0.00000000e+00+4.38596808e+00j
1.18333110e+02	0.00000000e+00+4.40226595e+00j
1.19637124e+02	0.00000000e+00+4.41844428e+00j
1.20941137e+02	0.00000000e+00+4.43450523e+00j
1.22245151e+02	0.00000000e+00+4.45045091e+00j
1.23549164e+02	0.00000000e+00+4.46628336e+00j
1.24853177e+02	0.00000000e+00+4.48200457e+00j
1.26157191e+02	0.00000000e+00+4.49761634e+00j
1.27461204e+02	0.00000000e+00+4.51312095e+00j
1.28765217e+02	0.00000000e+00+4.52851983e+00j
1.30069231e+02	0.00000000e+00+4.54381489e+00j
1.31373244e+02	0.00000000e+00+4.55900786e+00j
1.32677258e+02	0.00000000e+00+4.57410044e+00j
1.33981271e+02	0.00000000e+00+4.58909425e+00j
1.35285284e+02	0.00000000e+00+4.60399091e+00j
1.36589298e+02	0.00000000e+00+4.61879196e+00j
1.37893311e+02	0.00000000e+00+4.63349894e+00j
1.39197324e+02	0.00000000e+00+4.64811331e+00j
1.40501338e+02	0.00000000e+00+4.66263652e+00j
1.41805351e+02	0.00000000e+00+4.67706999e+00j
1.43109365e+02	0.00000000e+00+4.69141507e+00j
1.44413378e+02	0.00000000e+00+4.70567312e+00j
1.45717391e+02	0.00000000e+00+4.71984544e+00j
1.47021405e+02	0.00000000e+00+4.73393331e+00j
1.48325418e+02	0.00000000e+00+4.74793798e+00j
1.49629431e+02	0.00000000e+00+4.76186066e+00j
1.50933445e+02	0.00000000e+00+4.77570253e+00j
1.52237458e+02	0.00000000e+00+4.78946478e+00j
1.53541472e+02	0.00000000e+00+4.80314852e+00j
1.54845485e+02	0.00000000e+00+4.81675486e+00j
1.56149498e+02	0.00000000e+00+4.83028490e+00j
1.57453512e+02	0.00000000e+00+4.84373970e+00j
1.58757525e+02	0.00000000e+00+4.85712028e+00j
1.60061538e+02	0.00000000e+00+4.87042767e+00j
1.61365552e+02	0.00000000e+00+4.88366286e+00j
1.62669565e+02	0.00000000e+00+4.89682681e+00j
1.63973579e+02	0.00000000e+00+4.90992049e+00j
1.65277592e+02	0.00000000e+00+4.92294481e+00j
1.66581605e+02	0.00000000e+00+4.93590070e+00j
1.67885619e+02	0.00000000e+00+4.94878904e+00j
1.69189632e+02	0.00000000e+00+4.96161070e+00j
1.70493645e+02	0.00000000e+00+4.97436654e+00j
1.71797659e+02	0.00000000e+00+4.98705740e+00j
1.73101672e+02	0.00000000e+00+4.99968411e+00j
1.74405686e+02	0.00000000e+00+5.01224745e+00j
1.75709699e+02	0.00000000e+00+5.02474823e+00j
1.77013712e+02	0.00000000e+00+5.03718722e+00j
1.78317726e+02	0.00000000e+00+5.04956516e+00j
1.79621739e+02	0.00000000e+00+5.06188282e+00j
1.80925753e+02	0.00000000e+00+5.07414091e+00j
1.82229766e+02	0.00000000e+00+5.08634015e+00j
1.83533779e+02	0.00000000e+00+5.09848124e+00j
1.84837793e+02	0.00000000e+00+5.11056487e+00j
1.86141806e+02	0.00000000e+00+5.12259172e+00j
1.87445819e+02	0.00000000e+00+5.13456244e+00j
1.88749833e+02	0.00000000e+00+5.14647768e+00j
1.90053846e+02	0.00000000e+00+5.15833809e+00j
1.91357860e+02	0.00000000e+00+5.17014429e+00j
1.92661873e+02	0.00000000e+00+5.18189690e+00j
1.93965886e+02	0.00000000e+00+5.19359651e+00j
1.95269900e+02	0.00000000e+00+5.20524373e+00j
1.96573913e+02	0.00000000e+00+5.21683914e+00j
1.97877926e+02	0.00000000e+00+5.22838330e+00j
1.99181940e+02	0.00000000e+00+5.23987678e+00j
2.00485953e+02	0.00000000e+00+5.25132013e+00j
2.01789967e+02	0.00000000e+00+5.26271389e+00j
2.03093980e+02	0.00000000e+00+5.27405861e+00j
2.04397993e+02	0.00000000e+00+5.28535480e+00j
2.05702007e+02	0.00000000e+00+5.29660297e+00j
2.07006020e+02	0.00000000e+00+5.30780365e+00j
2.08310033e+02	0.00000000e+00+5.31895731e+00j
2.09614047e+02	0.00000000e+00+5.33006446e+00j
2.10918060e+02	0.00000000e+00+5.34112557e+00j
2.12222074e+02	0.00000000e+00+5.35214112e+00j
2.13526087e+02	0.00000000e+00+5.36311158e+00j
2.14830100e+02	0.00000000e+00+5.37403740e+00j
2.16134114e+02	0.00000000e+00+5.38491904e+00j
2.17438127e+02	0.00000000e+00+5.39575693e+00j
2.18742140e+02	0.00000000e+00+5.40655152e+00j
2.20046154e+02	0.00000000e+00+5.41730324e+00j
2.21350167e+02	0.00000000e+00+5.42801251e+00j
2.22654181e+02	0.00000000e+00+5.43867974e+00j
2.23958194e+02	0.00000000e+00+5.44930534e+00j
2.25262207e+02	0.00000000e+00+5.45988972e+00j
2.26566221e+02	0.00000000e+00+5.47043328e+00j
2.27870234e+02	0.00000000e+00+5.48093641e+00j
2.29174247e+02	0.00000000e+00+5.49139949e+00j
2.30478261e+02	0.00000000e+00+5.50182290e+00j
2.31782274e+02	0.00000000e+00+5.51220702e+00j
2.33086288e+02	0.00000000e+00+5.52255221e+00j
2.34390301e+02	0.00000000e+00+5.53285884e+00j
2.35694314e+02	0.00000000e+00+5.54312726e+00j
2.36998328e+02	0.00000000e+00+5.55335783e+00j
2.38302341e+02	0.00000000e+00+5.56355089e+00j
2.39606355e+02	0.00000000e+00+5.57370678e+00j
2.40910368e+02	0.00000000e+00+5.58382585e+00j
2.42214381e+02	0.00000000e+00+5.59390842e+00j
2.43518395e+02	0.00000000e+00+5.60395482e+00j
2.44822408e+02	0.00000000e+00+5.61396537e+00j
2.46126421e+02	0.00000000e+00+5.62394040e+00j
2.47430435e+02	0.00000000e+00+5.63388021e+00j
2.48734448e+02	0.00000000e+00+5.64378511e+00j
2.50038462e+02	0.00000000e+00+5.65365541e+00j
2.51342475e+02	0.00000000e+00+5.66349142e+00j
2.52646488e+02	0.00000000e+00+5.67329341e+00j
2.53950502e+02	0.00000000e+00+5.68306170e+00j
2.55254515e+02	0.00000000e+00+5.69279656e+00j
2.56558528e+02	0.00000000e+00+5.70249828e+00j
2.57862542e+02	0.00000000e+00+5.71216714e+00j
2.59166555e+02	0.00000000e+00+5.72180342e+00j
2.60470569e+02	0.00000000e+00+5.73140739e+00j
2.61774582e+02	0.00000000e+00+5.74097932e+00j
2.63078595e+02	0.00000000e+00+5.75051948e+00j
2.64382609e+02	0.00000000e+00+5.76002813e+00j
2.65686622e+02	0.00000000e+00+5.76950552e+00j
2.66990635e+02	0.00000000e+00+5.77895191e+00j
2.68294649e+02	0.00000000e+00+5.78836756e+00j
2.69598662e+02	0.00000000e+00+5.79775272e+00j
2.70902676e+02	0.00000000e+00+5.80710762e+00j
2.72206689e+02	0.00000000e+00+5.81643252e+00j
2.73510702e+02	0.00000000e+00+5.82572764e+00j
2.74814716e+02	0.00000000e+00+5.83499324e+00j
2.76118729e+02	0.00000000e+00+5.84422954e+00j
2.77422742e+02	0.00000000e+00+5.85343676e+00j
2.78726756e+02	0.00000000e+00+5.86261515e+00j
2.80030769e+02	0.00000000e+00+5.87176492e+00j
2.81334783e+02	0.00000000e+00+5.88088630e+00j
2.82638796e+02	0.00000000e+00+5.88997950e+00j
2.83942809e+02	0.00000000e+00+5.89904474e+00j
2.85246823e+02	0.00000000e+00+5.90808224e+00j
2.86550836e+02	0.00000000e+00+5.91709221e+00j
2.87854849e+02	0.00000000e+00+5.92607485e+00j
2.89158863e+02	0.00000000e+00+5.93503038e+00j
2.90462876e+02	0.00000000e+00+5.94395899e+00j
2.91766890e+02	0.00000000e+00+5.95286088e+00j
2.93070903e+02	0.00000000e+00+5.96173626e+00j
2.94374916e+02	0.00000000e+00+5.97058533e+00j
2.95678930e+02	0.00000000e+00+5.97940827e+00j
2.96982943e+02	0.00000000e+00+5.98820527e+00j
2.98286957e+02	0.00000000e+00+5.99697654e+00j
2.99590970e+02	0.00000000e+00+6.00572225e+00j
3.00894983e+02	0.00000000e+00+6.01444259e+00j
3.02198997e+02	0.00000000e+00+6.02313775e+00j
3.03503010e+02	0.00000000e+00+6.03180790e+00j
3.04807023e+02	0.00000000e+00+6.04045322e+00j
3.06111037e+02	0.00000000e+00+6.04907390e+00j
3.07415050e+02	0.00000000e+00+6.05767010e+00j
3.08719064e+02	0.00000000e+00+6.06624200e+00j
3.10023077e+02	0.00000000e+00+6.07478976e+00j
3.11327090e+02	0.00000000e+00+6.08331357e+00j
3.12631104e+02	0.00000000e+00+6.09181358e+00j
3.13935117e+02	0.00000000e+00+6.10028997e+00j
3.15239130e+02	0.00000000e+00+6.10874288e+00j
3.16543144e+02	0.00000000e+00+6.11717250e+00j
3.17847157e+02	0.00000000e+00+6.12557897e+00j
3.19151171e+02	0.00000000e+00+6.13396245e+00j
3.20455184e+02	0.00000000e+00+6.14232311e+00j
3.21759197e+02	0.00000000e+00+6.15066109e+00j
3.23063211e+02	0.00000000e+00+6.15897655e+00j
3.24367224e+02	0.00000000e+00+6.16726964e+00j
3.25671237e+02	0.00000000e+00+6.17554051e+00j
3.26975251e+02	0.00000000e+00+6.18378931e+00j
3.28279264e+02	0.00000000e+00+6.19201618e+00j
3.29583278e+02	0.00000000e+00+6.20022127e+00j
3.30887291e+02	0.00000000e+00+6.20840473e+00j
3.32191304e+02	0.00000000e+00+6.21656669e+00j
3.33495318e+02	0.00000000e+00+6.22470730e+00j
3.34799331e+02	0.00000000e+00+6.23282669e+00j
3.36103344e+02	0.00000000e+00+6.24092500e+00j
3.37407358e+02	0.00000000e+00+6.24900238e+00j
3.38711371e+02	0.00000000e+00+6.25705894e+00j
3.40015385e+02	0.00000000e+00+6.26509484e+00j
3.41319398e+02	0.00000000e+00+6.27311019e+00j
3.42623411e+02	0.00000000e+00+6.28110514e+00j
3.43927425e+02	0.00000000e+00+6.28907980e+00j
3.45231438e+02	0.00000000e+00+6.29703431e+00j
3.46535452e+02	0.00000000e+00+6.30496880e+00j
3.47839465e+02	0.00000000e+00+6.31288338e+00j
3.49143478e+02	0.00000000e+00+6.32077819e+00j
3.50447492e+02	0.00000000e+00+6.32865335e+00j
3.51751505e+02	0.00000000e+00+6.33650897e+00j
3.53055518e+02	0.00000000e+00+6.34434519e+00j
3.54359532e+02	0.00000000e+00+6.35216211e+00j
3.55663545e+02	0.00000000e+00+6.35995987e+00j
3.56967559e+02	0.00000000e+00+6.36773856e+00j
3.58271572e+02	0.00000000e+00+6.37549832e+00j
3.59575585e+02	0.00000000e+00+6.38323925e+00j
3.60879599e+02	0.00000000e+00+6.39096147e+00j
3.62183612e+02	0.00000000e+00+6.39866509e+00j
3.63487625e+02	0.00000000e+00+6.40635023e+00j
3.64791639e+02	0.00000000e+00+6.41401699e+00j
3.66095652e+02	0.00000000e+00+6.42166548e+00j
3.67399666e+02	0.00000000e+00+6.42929582e+00j
3.68703679e+02	0.00000000e+00+6.43690810e+00j
3.70007692e+02	0.00000000e+00+6.44450244e+00j
3.71311706e+02	0.00000000e+00+6.45207894e+00j
3.72615719e+02	0.00000000e+00+6.45963630e+00j
3.73919732e+02	0.00000000e+00+6.46717883e+00j
3.75223746e+02	0.00000000e+00+6.47470244e+00j
3.76527759e+02	0.00000000e+00+6.48220861e+00j
3.77831773e+02	0.00000000e+00+6.48969746e+00j
3.79135786e+02	0.00000000e+00+6.49716908e+00j
3.80439799e+02	0.00000000e+00+6.50462358e+00j
3.81743813e+02	0.00000000e+00+6.51206104e+00j
3.83047826e+02	0.00000000e+00+6.51948156e+00j
3.84351839e+02	0.00000000e+00+6.52688525e+00j
3.85655853e+02	0.00000000e+00+6.53427220e+00j
3.88263880e+02	0.00000000e+00+6.54899624e+00j
3.89567893e+02	0.00000000e+00+6.55633331e+00j
3.90871906e+02	0.00000000e+00+6.56365438e+00j
3.93479933e+02	0.00000000e+00+6.57824743e+00j
3.94783946e+02	0.00000000e+00+6.58551985e+00j
3.98695987e+02	0.00000000e+00+6.60724115e+00j
