-2.60003509e+02	-6.80207582e-01
-2.61003484e+02	-6.99843445e-01
-2.62003459e+02	-7.19796909e-01
-2.63003434e+02	-7.40083076e-01
-2.64003409e+02	-7.60717766e-01
-2.65003383e+02	-7.81717529e-01
-2.66003358e+02	-8.03099823e-01
-2.67003333e+02	-8.24882867e-01
-2.68003308e+02	-8.47085862e-01
-2.69003283e+02	-8.69729064e-01
-2.70003258e+02	-8.92833741e-01
-2.71003233e+02	-9.16422372e-01
-2.72003208e+02	-9.40518636e-01
-2.73003183e+02	-9.65147594e-01
-2.74003158e+02	-9.90335792e-01
-2.75003133e+02	-1.01611125e+00
-2.76003108e+02	-1.04250374e+00
-2.77003083e+02	-1.06954483e+00
-2.78003058e+02	-1.09726807e+00
-2.79003033e+02	-1.12570911e+00
-2.80003008e+02	-1.15490598e+00
-2.81002982e+02	-1.18489918e+00
-2.82002957e+02	-1.21573188e+00
-2.83002932e+02	-1.24745035e+00
-2.84002907e+02	-1.28010398e+00
-2.85002882e+02	-1.31374579e+00
-2.86002857e+02	-1.34843250e+00
-2.87002832e+02	-1.38422523e+00
-2.88002807e+02	-1.42118964e+00
-2.89002782e+02	-1.45939642e+00
-2.90002757e+02	-1.49892196e+00
-2.91002732e+02	-1.53984880e+00
-2.92002707e+02	-1.58226615e+00
-2.93002682e+02	-1.62627093e+00
-2.94002657e+02	-1.67196825e+00
-2.95002632e+02	-1.71947255e+00
-2.96002607e+02	-1.76890862e+00
-2.97002581e+02	-1.82041276e+00
-2.98002556e+02	-1.87413410e+00
-2.99002531e+02	-1.93023616e+00
-3.00002506e+02	-1.98889891e+00
-3.01002481e+02	-2.05032060e+00
-3.02002456e+02	-2.11471999e+00
-3.03002431e+02	-2.18233963e+00
-3.04002406e+02	-2.25344878e+00
-3.05002381e+02	-2.32834715e+00
-3.06002356e+02	-2.40736978e+00
-3.07002331e+02	-2.49089189e+00
-3.08002306e+02	-2.57933542e+00
-3.09002281e+02	-2.67317645e+00
-3.10002256e+02	-2.77295420e+00
-3.11002231e+02	-2.87928183e+00
-3.12002206e+02	-2.99285951e+00
-3.13002180e+02	-3.11449050e+00
-3.14002155e+02	-3.24510153e+00
-3.15002130e+02	-3.38576595e+00
-3.16002105e+02	-3.53773541e+00
-3.17002080e+02	-3.70247708e+00
-3.18002055e+02	-3.88172476e+00
-3.19002030e+02	-4.07753771e+00
-3.20002005e+02	-4.29238669e+00
-3.21001980e+02	-4.52925705e+00
-3.22001955e+02	-4.79179335e+00
-3.23001930e+02	-5.08448986e+00
-3.24001905e+02	-5.41295503e+00
-3.25001880e+02	-5.78427817e+00
-3.26001855e+02	-6.20755485e+00
-3.27001830e+02	-6.69464822e+00
-3.28001805e+02	-7.26133078e+00
-3.29001779e+02	-7.92903745e+00
-3.30001754e+02	-8.72765837e+00
-3.31001729e+02	-9.70016408e+00
-3.32001704e+02	-1.09106354e+01
-3.33001679e+02	-1.24590560e+01
-3.34001654e+02	-1.45105234e+01
-3.35001629e+02	-1.73586204e+01
-3.36001604e+02	-2.15805054e+01
-3.37001579e+02	-2.84884270e+01
-3.38001554e+02	-4.18465292e+01
-3.39001529e+02	-7.86179564e+01
-3.40001504e+02	-6.37862923e+02
-3.41001479e+02	1.04580258e+02
-3.42001454e+02	4.83735280e+01
-3.43001429e+02	3.14798455e+01
-3.44001404e+02	2.33391121e+01
-3.45001378e+02	1.85474526e+01
-3.46001353e+02	1.53901155e+01
-3.47001328e+02	1.31522976e+01
-3.48001303e+02	1.14830122e+01
-3.49001278e+02	1.01897364e+01
-3.50001253e+02	9.15806483e+00
-3.51001228e+02	8.31571955e+00
-3.52001203e+02	7.61481358e+00
-3.53001178e+02	7.02234733e+00
-3.54001153e+02	6.51485195e+00
-3.55001128e+02	6.07517021e+00
-3.56001103e+02	5.69047680e+00
-3.57001078e+02	5.35098730e+00
-3.58001053e+02	5.04910802e+00
-3.59001028e+02	4.77885744e+00
-3.60001003e+02	4.53545718e+00
-3.61000977e+02	4.31504625e+00
-3.62000952e+02	4.11447042e+00
-3.63000927e+02	3.93112620e+00
-3.64000902e+02	3.76284721e+00
-3.65000877e+02	3.60781621e+00
-3.66000852e+02	3.46449553e+00
-3.67000827e+02	3.33157729e+00
-3.68000802e+02	3.20794213e+00
-3.69000777e+02	3.09262474e+00
-3.70000752e+02	2.98479708e+00
-3.71000727e+02	2.88370886e+00
-3.72000702e+02	2.78874681e+00
-3.73000677e+02	2.69934448e+00
-3.74000652e+02	2.61500985e+00
-3.75000627e+02	2.53530624e+00
-3.76000602e+02	2.45984613e+00
-3.77000576e+02	2.38828400e+00
-3.78000551e+02	2.32031113e+00
-3.79000526e+02	2.25564999e+00
-3.80000501e+02	2.19405148e+00
-3.81000476e+02	2.13529029e+00
-3.82000451e+02	2.07916316e+00
-3.83000426e+02	2.02548514e+00
-3.84000401e+02	1.97408904e+00
-3.85000376e+02	1.92482142e+00
-3.86000351e+02	1.87754349e+00
-3.87000326e+02	1.83212721e+00
-3.88000301e+02	1.78845573e+00
-3.89000276e+02	1.74642176e+00
-3.90000251e+02	1.70592634e+00
-3.92000201e+02	1.62919462e+00
-3.93000175e+02	1.59281809e+00
-3.94000150e+02	1.55761526e+00
-3.96000100e+02	1.49062466e+00
-4.00000000e+02	1.36858054e+00
